0	soma	72.5	758.7987938222088	7.804404442331462
0	soma	72.5	788.5987930592694	7.804404442331462
0	axonAIS	72.5	788.5987930592694	7.804404442331462
0	axonAIS	79.12011098861694	804.256832152287	7.804404442331462
0	main_0	72.5	788.5987930592694	-1.642596061208577
0	main_0	78.05700016021729	798.0457916554608	7.804404442331462
0	axonAISK	79.12011098861694	804.256832152287	7.804404442331462
0	axonAISK	80.67778396606445	807.9410744008221	7.804404442331462
0	main_1	78.05700016021729	798.0457916554608	-2.766598517873616
0	main_1	86.48299980163574	819.9547920521893	-1.642596061208577
0	axonmyelin	80.67778396606445	807.9410744008221	7.804404442331462
0	axonmyelin	119.61962127685547	900.0471763905682	7.804404442331462
0	main_2	86.48299980163574	819.9547920521893	-3.8775985789087724
0	main_2	88.14900016784668	826.6207924184002	-2.766598517873616
0	b0s01_0	86.48299980163574	819.3997917470135	-3.3215988230493974
0	b0s01_0	92.5930004119873	819.9547920521893	-2.766598517873616
0	axonNOR	119.61962127685547	900.0471763905682	7.804404442331462
0	axonNOR	121.17729568481445	903.7314262684979	7.804404442331462
0	main_3	85.36999988555908	826.6207924184002	-6.100598151662679
0	main_3	88.14900016784668	828.2877922352948	-3.8775985789087724
0	b0s02_0	88.14900016784668	826.6207924184002	-3.8775985789087724
0	b0s02_0	98.14699935913086	826.6207924184002	-2.766598517873616
0	b0s01_1	92.5930004119873	819.3997917470135	-3.3215988230493974
0	b0s01_1	94.8129997253418	819.3997917470135	-3.3215988230493974
0	axonmyelin2	121.17729568481445	903.7314262684979	7.804404442331462
0	axonmyelin2	160.11910247802734	995.8375358876385	7.804404442331462
0	main_4	84.25899982452393	828.2877922352948	-12.209597403982015
0	main_4	85.36999988555908	833.8407936391034	-6.100598151662679
0	b0s02_1	98.14699935913086	826.6207924184002	-2.766598517873616
0	b0s02_1	104.81100082397461	827.175792723576	-2.211598212697835
0	b0s01_2	94.8129997253418	816.0637932118573	-3.3215988230493974
0	b0s01_2	98.70499992370605	819.3997917470135	-1.6535976481226395
0	axonNOR2	160.11910247802734	995.8375358876385	7.804404442331462
0	axonNOR2	161.67677307128906	999.5217857655682	7.804404442331462
0	main_5	83.14799976348877	833.8407936391034	-12.209597403982015
0	main_5	84.25899982452393	838.8387947377362	-11.654600913503499
0	b0s02_2	104.81100082397461	823.284793883244	-2.76759796855721
0	b0s02_2	105.36700057983398	827.175792723576	-2.211598212697835
0	b0s02_15	104.81100082397461	827.175792723576	-2.211598212697835
0	b0s02_15	106.4749984741211	828.284793883244	-2.211598212697835
0	b0s01_3	98.70499992370605	805.7077904042401	-1.6535976481226395
0	b0s01_3	99.85600090026855	816.0637932118573	-1.6535976481226395
0	axoncoll	161.67677307128906	999.5217857655682	7.804404442331462
0	axoncoll	233.41229248046875	1069.1925621327557	7.804404442331462
0	axonmyelin3	161.67665100097656	999.5217857655682	7.804404442331462
0	axonmyelin3	161.67677307128906	1099.5217857655682	7.804404442331462
0	main_6	81.39900016784668	838.8387947377362	-12.237601096608968
0	main_6	83.14799976348877	842.3367882069745	-11.654600913503499
0	b0s03_0	77.59299993515015	837.1717949208416	-11.654600913503499
0	b0s03_0	83.14799976348877	838.8387947377362	-11.654597098806233
0	b0s02_3	105.36700057983398	820.5067940053143	-2.76759796855721
0	b0s02_3	107.03400039672852	823.284793883244	-2.76759796855721
0	b0s02_16	105.3650016784668	828.284793883244	-4.432598884084554
0	b0s02_16	106.4749984741211	829.9507942494549	-2.211598212697835
0	b0s02_19	106.4749984741211	828.284793883244	-2.7655971598413895
0	b0s02_19	107.02899932861328	828.8387947377362	-2.211598212697835
0	b0s01_4	98.18899917602539	802.9297905263104	-1.6535976481226395
0	b0s01_4	99.85600090026855	805.7077904042401	-1.6535957407740067
0	b0s01_31	99.85600090026855	804.0437889393963	-1.6535976481226395
0	b0s01_31	100.96500015258789	805.7077904042401	-1.6535957407740067
0	axoncoll2	233.41229248046875	1069.1925621327557	7.804404442331462
0	axoncoll2	305.1477966308594	1138.8633384999432	7.804404442331462
0	axonNOR3	161.67664337158203	1099.5217857655682	7.804404442331462
0	axonNOR3	161.67665100097656	1103.5217857655682	7.804404442331462
0	main_7	77.50899982452393	842.3367882069745	-15.57160073039803
0	main_7	81.39900016784668	849.0057945546307	-12.237601096608968
0	b0s04_0	81.39900016784668	842.3367882069745	-14.45960121867928
0	b0s04_0	86.39900016784668	844.003788023869	-12.237601096608968
0	b0s03_1	70.92400002479553	834.9487877186932	-11.654597098806233
0	b0s03_1	77.59299993515015	837.1717949208416	-11.654597098806233
0	b0s02_4	107.03400039672852	814.9547920521893	-2.76759796855721
0	b0s02_4	107.5890007019043	820.5067940053143	-2.767596061208577
0	b0s02_17	105.3650016784668	829.9507942494549	-4.432598884084554
0	b0s02_17	107.5880012512207	834.3957939442791	-4.432598884084554
0	b0s02_20	107.02899932861328	826.0617943104901	-2.7655971598413895
0	b0s02_20	109.2509994506836	828.8387947377362	-2.210598762014241
0	b0s02_30	107.02899932861328	828.8387947377362	-4.431597526052327
0	b0s02_30	112.58399963378906	831.6157951649823	-2.7655971598413895
0	b0s01_5	95.75699996948242	801.1057892140545	-1.6535957407740067
0	b0s01_5	98.18899917602539	802.9297905263104	-1.6535957407740067
0	b0s01_23	96.52499961853027	802.9297905263104	-1.6535957407740067
0	b0s01_23	98.18899917602539	804.0387878712811	-1.6535957407740067
0	b0s01_32	100.96500015258789	797.2027893361249	-1.6535957407740067
0	b0s01_32	107.23600006103516	804.0437889393963	-1.6535957407740067
0	b0s01_39	100.96500015258789	802.3767891225018	-1.6535957407740067
0	b0s01_39	103.74300003051758	804.0437889393963	-1.6535957407740067
0	axonmyelin4	161.67644500732422	1103.5217857655682	7.804404442331462
0	axonmyelin4	161.67664337158203	1203.5217857655682	7.804404442331462
0	main_8	70.84399998188019	849.0057945546307	-15.57160073039803
0	main_8	77.50899982452393	858.446788817326	-14.460600669362874
0	b0s04_1	85.28800010681152	844.003788023869	-14.45960121867928
0	b0s04_1	86.39900016784668	851.2247886952557	-13.348601157644124
0	b0s04_30	86.39900016784668	844.003788023869	-14.45960121867928
0	b0s04_30	90.29000091552734	845.6717949208416	-13.903601462819905
0	b0s03_2	70.92400002479553	832.1687889393963	-11.654597098806233
0	b0s03_2	70.92400002479553	834.9487877186932	-11.654597098806233
0	b0s03_54	65.92199993133545	834.9487877186932	-13.321596915700765
0	b0s03_54	70.92400002479553	836.6157875355877	-11.654597098806233
0	b0s02_5	107.03400039672852	808.8447914418377	-3.3225963663843583
0	b0s02_5	107.5890007019043	814.9547920521893	-2.767596061208577
0	b0s02_11	107.5890007019043	814.9547920521893	-2.76759796855721
0	b0s02_11	109.8129997253418	816.6227913197674	-2.767596061208577
0	b0s02_18	107.5880012512207	834.3957939442791	-4.432598884084554
0	b0s02_18	109.8120002746582	836.0637932118573	-4.432598884084554
0	b0s02_21	109.2509994506836	823.841793089787	-2.210598762014241
0	b0s02_21	111.47100067138672	826.0617943104901	-2.210598762014241
0	b0s02_31	112.58399963378906	831.6157951649823	-4.431597526052327
0	b0s02_31	117.02899932861328	832.1717949208416	-4.431597526052327
0	b0s01_6	86.31900024414062	801.1057892140545	-2.833594138601155
0	b0s01_6	95.75699996948242	801.6957893666424	-1.6535957407740067
0	b0s01_7	95.75699996948242	797.4757881459393	-2.560595328786702
0	b0s01_7	96.66399955749512	801.1057892140545	-1.6535957407740067
0	b0s01_24	93.19099998474121	804.0387878712811	-1.6535957407740067
0	b0s01_24	96.52499961853027	804.5947914418377	-1.6535957407740067
0	b0s01_33	101.08099937438965	774.8207893666424	-1.6535957407740067
0	b0s01_33	107.23600006103516	797.2027893361249	-1.093596274831624
0	b0s01_34	107.23600006103516	797.2027893361249	-1.6535957407740067
0	b0s01_34	111.67900085449219	797.2027893361249	-0.5425956797388505
0	b0s01_40	103.74300003051758	801.821788817326	-1.6535957407740067
0	b0s01_40	106.51800155639648	802.3767891225018	-1.6535957407740067
0	br1_0	66.40100002288818	858.446788817326	-15.57160073039803
0	br1_0	70.84399998188019	858.446788817326	-14.460600669362874
0	br2_0	70.84399998188019	858.446788817326	-22.236601645925376
0	br2_0	77.50899982452393	867.3337898549237	-14.460600669362874
0	b0s04_2	84.73299980163574	851.2247886952557	-13.903601462819905
0	b0s04_2	85.28800010681152	857.3347893056073	-13.348601157644124
0	b0s04_31	90.29000091552734	845.6717949208416	-13.903601462819905
0	b0s04_31	94.73299980163574	850.6697960194745	-13.348601157644124
