0.151989996433	1.89043998718	0.0	axon0
0.151989996433	2.89043998718	0.0	axon0
0.151989996433	-8.10956001282	0.0	axon1
0.151989996433	1.89043998718	0.0	axon1
0.151989996433	-15.1095600128	0.0	axon2
0.151989996433	-8.10956001282	0.0	axon2
0.151989996433	-22.1095600128	0.0	axon3
0.151989996433	-15.1095600128	0.0	axon3
0.151989996433	-29.1095600128	0.0	axon4
0.151989996433	-22.1095600128	0.0	axon4
0.151989996433	-36.1095581055	0.0	axon5
0.151989996433	-29.1095600128	0.0	axon5
0.151989996433	-43.1095581055	0.0	axon6
0.151989996433	-36.1095581055	0.0	axon6
0.151989996433	-50.1095581055	0.0	axon7
0.151989996433	-43.1095581055	0.0	axon7
0.151989996433	-57.1095581055	0.0	axon8
0.151989996433	-50.1095581055	0.0	axon8
0.151989996433	-64.1095581055	0.0	axon9
0.151989996433	-57.1095581055	0.0	axon9
0.151989996433	-71.1095581055	0.0	axon10
0.151989996433	-64.1095581055	0.0	axon10
0.151989996433	-78.1095581055	0.0	axon11
0.151989996433	-71.1095581055	0.0	axon11
0.151989996433	-85.1095581055	0.0	axon12
0.151989996433	-78.1095581055	0.0	axon12
0.151989996433	-92.1095581055	0.0	axon13
0.151989996433	-85.1095581055	0.0	axon13
0.151989996433	-99.1095581055	0.0	axon14
0.151989996433	-92.1095581055	0.0	axon14
0.151989996433	-106.109558105	0.0	axon15
0.151989996433	-99.1095581055	0.0	axon15
0.151989996433	-113.109558105	0.0	axon16
0.151989996433	-106.109558105	0.0	axon16
0.151989996433	-120.109558105	0.0	axon17
0.151989996433	-113.109558105	0.0	axon17
0.151989996433	-127.109558105	0.0	axon18
0.151989996433	-120.109558105	0.0	axon18
0.151989996433	-134.109558105	0.0	axon19
0.151989996433	-127.109558105	0.0	axon19
-6.84800720215	-134.109558105	0.0	axon166
0.151992797852	-134.109558105	0.0	axon166
0.151992797852	-134.109558105	0.0	axon20
7.15199279785	-134.109558105	0.0	axon20
-13.8480072021	-134.109558105	0.0	axon167
-6.84800720215	-134.109558105	0.0	axon167
7.15199279785	-134.109558105	0.0	axon21
14.1519927979	-134.109558105	0.0	axon21
-20.8480072021	-134.109558105	0.0	axon168
-13.8480072021	-134.109558105	0.0	axon168
14.1519927979	-134.109558105	0.0	axon22
21.1519927979	-134.109558105	0.0	axon22
-27.8480072021	-134.109558105	0.0	axon169
-20.8480072021	-134.109558105	0.0	axon169
21.1519927979	-134.109558105	0.0	axon23
28.1519927979	-134.109558105	0.0	axon23
-34.8480072021	-134.109558105	0.0	axon170
-27.8480072021	-134.109558105	0.0	axon170
28.1519927979	-134.109558105	0.0	axon24
35.1519927979	-134.109558105	0.0	axon24
-41.8480072021	-134.109558105	0.0	axon171
-34.8480072021	-134.109558105	0.0	axon171
35.1519927979	-134.109558105	0.0	axon25
42.1519927979	-134.109558105	0.0	axon25
-48.8480072021	-134.109558105	0.0	axon172
-41.8480072021	-134.109558105	0.0	axon172
42.1519927979	-134.109558105	0.0	axon26
49.1519927979	-134.109558105	0.0	axon26
-55.8480072021	-134.109558105	0.0	axon173
-48.8480072021	-134.109558105	0.0	axon173
49.1519927979	-134.109558105	0.0	axon27
56.1519927979	-134.109558105	0.0	axon27
-62.8480072021	-134.109558105	0.0	axon174
-55.8480072021	-134.109558105	0.0	axon174
56.1519927979	-134.109558105	0.0	axon28
63.1519927979	-134.109558105	0.0	axon28
-69.8480072021	-134.109558105	0.0	axon175
-62.8480072021	-134.109558105	0.0	axon175
63.1519927979	-134.109558105	0.0	axon29
70.1519927979	-134.109558105	0.0	axon29
-76.8480072021	-134.109558105	0.0	axon176
-69.8480072021	-134.109558105	0.0	axon176
70.1519927979	-134.109558105	0.0	axon30
77.1519927979	-134.109558105	0.0	axon30
-83.8480072021	-134.109558105	0.0	axon177
-76.8480072021	-134.109558105	0.0	axon177
77.1519927979	-134.109558105	0.0	axon31
84.1519927979	-134.109558105	0.0	axon31
-90.8480072021	-134.109558105	0.0	axon178
-83.8480072021	-134.109558105	0.0	axon178
84.1519927979	-134.109558105	0.0	axon32
91.1519927979	-134.109558105	0.0	axon32
-97.8480072021	-134.109558105	0.0	axon179
-90.8480072021	-134.109558105	0.0	axon179
91.1519927979	-134.109558105	0.0	axon33
98.1519927979	-134.109558105	0.0	axon33
-104.848007202	-134.109558105	0.0	axon180
-97.8480072021	-134.109558105	0.0	axon180
98.1519927979	-134.109558105	0.0	axon34
105.151992798	-134.109558105	0.0	axon34
-111.848007202	-134.109558105	0.0	axon181
-104.848007202	-134.109558105	0.0	axon181
105.151992798	-134.109558105	0.0	axon35
112.151992798	-134.109558105	0.0	axon35
-118.848007202	-134.109558105	0.0	axon182
-111.848007202	-134.109558105	0.0	axon182
112.151992798	-134.109558105	0.0	axon36
119.151992798	-134.109558105	0.0	axon36
-125.848007202	-134.109558105	0.0	axon183
-118.848007202	-134.109558105	0.0	axon183
119.151977539	-134.109558105	0.0	axon37
126.151977539	-134.109558105	0.0	axon37
-132.848007202	-134.109558105	0.0	axon184
-125.848007202	-134.109558105	0.0	axon184
126.151977539	-134.109558105	0.0	axon38
133.151977539	-134.109558105	0.0	axon38
-139.848007202	-134.109558105	0.0	axon185
-132.848007202	-134.109558105	0.0	axon185
133.151977539	-134.109558105	0.0	axon39
140.151977539	-134.109558105	0.0	axon39
-146.848007202	-134.109558105	0.0	axon186
-139.848007202	-134.109558105	0.0	axon186
140.151977539	-134.109558105	0.0	axon40
147.151977539	-134.109558105	0.0	axon40
-153.848007202	-134.109558105	0.0	axon187
-146.848007202	-134.109558105	0.0	axon187
147.151977539	-134.109558105	0.0	axon41
154.151977539	-134.109558105	0.0	axon41
-160.848007202	-134.109558105	0.0	axon188
-153.848007202	-134.109558105	0.0	axon188
154.151977539	-134.109558105	0.0	axon42
161.151977539	-134.109558105	0.0	axon42
-167.848007202	-134.109558105	0.0	axon189
-160.848007202	-134.109558105	0.0	axon189
161.151977539	-134.109558105	0.0	axon43
168.151977539	-134.109558105	0.0	axon43
-174.848007202	-134.109558105	0.0	axon190
-167.848007202	-134.109558105	0.0	axon190
168.151977539	-134.109558105	0.0	axon44
175.151977539	-134.109558105	0.0	axon44
-181.848007202	-134.109558105	0.0	axon191
-174.848007202	-134.109558105	0.0	axon191
175.151977539	-134.109558105	0.0	axon45
182.151977539	-134.109558105	0.0	axon45
-188.848007202	-134.109558105	0.0	axon192
-181.848007202	-134.109558105	0.0	axon192
182.151977539	-134.109558105	0.0	axon46
189.151977539	-134.109558105	0.0	axon46
-195.848007202	-134.109558105	0.0	axon193
-188.848007202	-134.109558105	0.0	axon193
189.151977539	-134.109558105	0.0	axon47
196.151977539	-134.109558105	0.0	axon47
-202.848007202	-134.109558105	0.0	axon194
-195.848007202	-134.109558105	0.0	axon194
196.151977539	-134.109558105	0.0	axon48
203.151977539	-134.109558105	0.0	axon48
-209.848007202	-134.109558105	0.0	axon195
-202.848007202	-134.109558105	0.0	axon195
203.151977539	-134.109558105	0.0	axon49
210.151977539	-134.109558105	0.0	axon49
-216.848007202	-134.109558105	0.0	axon196
-209.848007202	-134.109558105	0.0	axon196
210.151977539	-134.109558105	0.0	axon50
217.151977539	-134.109558105	0.0	axon50
-223.848007202	-134.109558105	0.0	axon197
-216.848007202	-134.109558105	0.0	axon197
217.151977539	-134.109558105	0.0	axon51
224.151977539	-134.109558105	0.0	axon51
-230.848007202	-134.109558105	0.0	axon198
-223.848007202	-134.109558105	0.0	axon198
224.151977539	-134.109558105	0.0	axon52
231.151977539	-134.109558105	0.0	axon52
-237.848007202	-134.109558105	0.0	axon199
-230.848007202	-134.109558105	0.0	axon199
231.151977539	-134.109558105	0.0	axon53
238.151977539	-134.109558105	0.0	axon53
-244.848007202	-134.109558105	0.0	axon200
-237.848007202	-134.109558105	0.0	axon200
238.151977539	-134.109558105	0.0	axon54
245.151977539	-134.109558105	0.0	axon54
-251.848007202	-134.109558105	0.0	axon201
-244.848007202	-134.109558105	0.0	axon201
245.151977539	-134.109558105	0.0	axon55
252.151977539	-134.109558105	0.0	axon55
-258.848022461	-134.109558105	0.0	axon202
